indexInDoc	indexInText	token	taggerPOS	goldPOS	correct?
3851	4534	to	IN	TO	NO
3852	4535	all	DT	DT	YES
3853	4536	kinds	NNS	NNS	YES
3854	4537	of	IN	IN	YES
3855	4538	marvellous	JJ	JJ	YES
3856	4539	beliefs	NNS	NNS	YES
3857	4541	are	VBP	VBP	YES
3858	4542	subject	JJ	JJ	YES
3859	4543	to	IN	TO	NO
3860	4544	trances	NNS	NNS	YES
3861	4545	and	CC	CC	YES
3862	4546	visions	NNS	NNS	YES
3863	4548	and	CC	CC	YES
3864	4549	frequently	RB	RB	YES
3865	4550	see	VB	VBP	NO
3866	4551	strange	JJ	JJ	YES
3867	4552	sights	NNS	NNS	YES
3868	4554	and	CC	CC	YES
3869	4555	hear	VBP	VBP	YES
3870	4556	music	NN	NN	YES
3871	4557	and	CC	CC	YES
3872	4558	voices	NNS	NNS	YES
3873	4559	in	IN	IN	YES
3874	4560	the	DT	DT	YES
3875	4561	air	NN	NN	YES
3876	4563	The	DT	DT	YES
3877	4564	whole	JJ	JJ	YES
3878	4565	neighborhood	NN	NN	YES
3879	4566	abounds	VBZ	VBZ	YES
3880	4567	with	IN	IN	YES
3881	4568	local	JJ	JJ	YES
3882	4569	tales	NNS	NNS	YES
3883	4571	haunted	VBN	JJ	NO
3884	4572	spots	NNS	NNS	YES
3885	4574	and	CC	CC	YES
3886	4575	twilight	NN	NN	YES
3887	4576	superstitions	NNS	NNS	YES
3888	4578	stars	NNS	NNS	YES
3889	4579	shoot	VBP	VBP	YES
3890	4580	and	CC	CC	YES
3891	4581	meteors	NNS	NNS	YES
3892	4582	glare	VBP	VBP	YES
3893	4583	oftener	NN	NN	YES
3894	4584	across	IN	IN	YES
3895	4585	the	DT	DT	YES
3896	4586	valley	NN	NN	YES
3897	4587	than	IN	IN	YES
3898	4588	in	IN	IN	YES
3899	4589	any	DT	DT	YES
3900	4590	other	JJ	JJ	YES
3901	4591	part	NN	NN	YES
3902	4592	of	IN	IN	YES
3903	4593	the	DT	DT	YES
3904	4594	country	NN	NN	YES
3905	4596	and	CC	CC	YES
3906	4597	the	DT	DT	YES
3907	4598	nightmare	NN	NN	YES
3908	4600	with	IN	IN	YES
3909	4601	her	PRP$	PRP$	YES
3910	4602	whole	JJ	JJ	YES
3911	4603	ninefold	NN	NN	YES
3912	4605	seems	VBZ	VBZ	YES
3913	4606	to	TO	TO	YES
3914	4607	make	VB	VB	YES
3915	4608	it	PRP	PRP	YES
3916	4609	the	DT	DT	YES
3917	4610	favorite	JJ	JJ	YES
3918	4611	scene	NN	NN	YES
3919	4612	of	IN	IN	YES
3920	4613	her	PRP$	PRP$	YES
3921	4614	gambols	NNS	NNS	YES
3922	4617	This	DT	DT	YES
3923	4618	is	VBZ	VBZ	YES
3924	4619	our	PRP$	PRP$	YES
3925	4620	home	NN	NN	YES
3926	4623	she	PRP	PRP	YES
3927	4624	said	VBD	VBD	YES
3928	4625	Tuesday	NNP	NNP	YES
3929	4627	standing	VBG	VBG	YES
3930	4628	in	IN	IN	YES
3931	4629	her	PRP$	PRP$	YES
3932	4630	driveway	NN	NN	YES
3933	4631	wearing	VBG	VBG	YES
3934	4632	a	DT	DT	YES
3935	4633	sleeveless	JJ	JJ	YES
3936	4634	blouse	NN	NN	YES
3937	4635	and	CC	CC	YES
3938	4639	sandals	NNS	NNS	YES
3939	4642	Until	IN	IN	YES
3940	4643	it	PRP	PRP	YES
3941	4644	s	CD	VBZ	NO
3942	4645	in	IN	IN	YES
3943	4646	my	PRP$	PRP$	YES
3944	4647	backyard	NN	NN	YES
3945	4648	and	CC	CC	YES
3946	4649	that	IN	DT	NO
3947	4650	rubber	NN	NN	YES
3948	4651	is	VBZ	VBZ	YES
3949	4652	melting	VBG	VBG	YES
3950	4653	on	IN	IN	YES
3951	4654	my	PRP$	PRP$	YES
3952	4655	truck	NN	NN	YES
3953	4658	not	RB	RB	YES
3954	4659	going	VBG	VBG	YES
3955	4660	anywhere	RB	RB	YES
3956	4664	got	VBD	MD	NO
3957	4665	to	TO	TO	YES
3958	4666	protect	VB	VB	YES
3959	4667	the	DT	DT	YES
3960	4668	neighborhood	NN	NN	YES
3961	4670	Who	WP	WP	YES
3962	4671	else	RB	RB	YES
3963	4672	is	VBZ	VBZ	YES
3964	4673	going	VBG	VBG	YES
3965	4674	to	IN	TO	NO
3966	4677	The	DT	DT	YES
3967	4678	flames	NNS	NNS	YES
3968	4679	came	VBD	VBD	YES
3969	4680	close	RB	RB	YES
3970	4681	to	IN	TO	NO
3971	4682	this	DT	DT	YES
3972	4683	neighborhood	NN	NN	YES
3973	4684	on	IN	IN	YES
3974	4685	the	DT	DT	YES
3975	4686	fire	NN	NN	YES
3976	4687	s	POS	POS	YES
3977	4688	northern	JJ	JJ	YES
3978	4689	edge	NN	NN	YES
3979	4690	Monday	NNP	NNP	YES
3980	4691	night	NN	NN	YES
3981	4693	A	DT	DT	YES
3982	4694	wind	NN	NN	YES
3983	4695	shift	NN	NN	YES
3984	4696	pushed	VBD	VBD	YES
3985	4697	flames	NNS	NNS	YES
3986	4698	from	IN	IN	YES
3987	4699	the	DT	DT	YES
3988	4700	next	JJ	JJ	YES
3989	4701	road	NN	NN	YES
3990	4702	south	RB	RB	YES
3991	4704	West	NNP	NNP	YES
3992	4705	Sockeye	NNP	NNP	YES
3993	4706	Avenue	NNP	NNP	YES
3994	4708	near	IN	IN	YES
3995	4709	where	WRB	WRB	YES
3996	4710	the	DT	DT	YES
3997	4711	fire	NN	NN	YES
3998	4712	started	VBD	VBD	YES
3999	4714	and	CC	CC	YES
4000	4715	toward	IN	IN	YES
4001	4716	the	DT	DT	YES
4002	4717	rural	JJ	JJ	YES
4003	4718	West	NNP	NNP	YES
4004	4719	Sheep	NNP	NNP	YES
4005	4720	Creek	NNP	NNP	YES
4006	4721	Drive	NNP	NNP	YES
4007	4722	neighborhood	NN	NN	YES
4008	4723	where	WRB	WRB	YES
4009	4724	Walz	NNP	NNP	YES
4010	4725	lives	VBZ	VBZ	YES
4011	4727	amid	IN	IN	YES
4012	4728	a	DT	DT	YES
4013	4729	thick	JJ	JJ	YES
4014	4730	canopy	NN	NN	YES
4015	4731	of	IN	IN	YES
4016	4732	the	DT	DT	YES
4017	4733	same	JJ	JJ	YES
4018	4734	black	JJ	JJ	YES
4019	4735	spruce	NN	NN	YES
4020	4736	that	IN	IN	YES
4021	4737	this	DT	DT	YES
4022	4738	fire	NN	NN	YES
4023	4739	blows	VBZ	VBZ	YES
4024	4740	through	IN	IN	YES
4025	4741	like	IN	IN	YES
4026	4742	standing	VBG	VBG	YES
4027	4743	tinder	NN	NN	YES
4028	4745	Alaska	NNP	NNP	YES
4029	4746	State	NNP	NNP	YES
4030	4747	Troopers	NNPS	NNP	NO
4031	4748	told	VBD	VBD	YES
4032	4749	the	DT	DT	YES
4033	4750	scattered	VBN	VBN	YES
4034	4751	residents	NNS	NNS	YES
4035	4752	along	IN	IN	YES
4036	4753	the	DT	DT	YES
4037	4754	gravel	NN	NN	YES
4038	4755	road	NN	NN	YES
4039	4756	to	TO	TO	YES
4040	4757	evacuate	VB	VB	YES
4041	4759	Walz	NNP	NNP	YES
4042	4760	lost	VBD	VBD	YES
4043	4761	her	PRP$	PRP$	YES
4044	4762	home	NN	NN	YES
4045	4763	in	IN	IN	YES
4046	4764	the	DT	DT	YES
4047	4765	1996	CD	CD	YES
4048	4766	Miller	NNP	NNP	YES
4049	4767	s	POS	POS	YES
4050	4768	Reach	NNP	NNP	YES
4051	4769	fire	NN	NN	YES
4052	4770	that	WDT	WDT	YES
4053	4771	destroyed	VBD	VBD	YES
4054	4772	more	JJR	JJR	YES
4055	4773	than	IN	IN	YES
4056	4774	400	CD	CD	YES
4057	4777	I	PRP	PRP	YES
4058	4778	told	VBD	VBD	YES
4059	4779	him	PRP	PRP	YES
4060	4780	I	PRP	PRP	YES
4061	4781	was	VBD	VBD	YES
4062	4782	nt	RB	RB	YES
4063	4783	leaving	VBG	VBG	YES
4064	4786	she	PRP	PRP	YES
4065	4787	said	VBD	VBD	YES
4066	4790	They	PRP	PRP	YES
4067	4791	said	VBD	VBD	YES
4068	4792	it	PRP	PRP	YES
4069	4793	was	VBD	VBD	YES
4070	4794	voluntary	JJ	JJ	YES
4071	4795	anyway	RB	RB	YES
4072	4798	This	DT	DT	YES
4073	4799	fire	NN	NN	YES
4074	4801	however	RB	RB	YES
4075	4803	is	VBZ	VBZ	YES
4076	4804	expected	VBN	VBN	YES
4077	4805	to	TO	TO	YES
4078	4806	turn	VB	VB	YES
4079	4807	ugly	RB	JJ	NO
4080	4808	again	RB	RB	YES
4081	4810	Forecasts	NNS	NNS	YES
4082	4811	called	VBD	VBD	YES
4083	4812	for	IN	IN	YES
4084	4813	extreme	JJ	JJ	YES
4085	4814	behavior	NN	NN	YES
4086	4815	Tuesday	NNP	NNP	YES
4087	4816	night	NN	NN	YES
4088	4817	due	IN	??	NO
4089	4818	to	IN	TO	NO
4090	4819	thunderstorms	NNS	NNS	YES
4091	4820	and	CC	CC	YES
4092	4821	erratic	JJ	JJ	YES
4093	4822	winds	NNS	NNS	YES
4094	4824	The	DT	DT	YES
4095	4825	crews	NNS	NNS	YES
4096	4826	fighting	VBG	VBG	YES
4097	4827	the	DT	DT	YES
4098	4828	fire	NN	NN	YES
4099	4829	acknowledge	VB	VBP	NO
4100	4830	the	DT	DT	YES
4101	4831	state	NN	NN	YES
4102	4832	s	POS	POS	YES
4103	4833	general	JJ	JJ	YES
4104	4834	policy	NN	NN	YES
4105	4835	against	IN	IN	YES
4106	4836	mandatory	JJ	JJ	YES
4107	4837	evacuations	NNS	NNS	YES
4108	4839	But	CC	CC	YES
4109	4840	they	PRP	PRP	YES
4110	4841	do	VBP	VBP	YES
4111	4842	nt	RB	RB	YES
4112	4843	like	VB	VB	YES
4113	4844	it	PRP	PRP	YES
4114	4846	officials	NNS	NNS	YES
4115	4847	say	VBP	VBP	YES
4116	4849	because	IN	IN	YES
4117	4850	homeowners	NNS	NNS	YES
4118	4851	may	MD	MD	YES
4119	4852	misjudge	VB	VB	YES
4120	4853	the	DT	DT	YES
4121	4854	danger	NN	NN	YES
4122	4857	The	DT	DT	YES
4123	4858	troopers	NNS	NNS	YES
4124	4859	are	VBP	VBP	YES
4125	4860	very	RB	RB	YES
4126	4861	cautious	JJ	JJ	YES
4127	4862	in	IN	IN	YES
4128	4863	advising	VBG	VBG	YES
4129	4864	us	PRP	PRP	YES
4130	4865	that	IN	IN	YES
4131	4866	evacuations	NNS	NNS	YES
4132	4867	are	VBP	VBP	YES
4133	4868	voluntary	JJ	JJ	YES
4134	4871	Tom	NNP	NNP	YES
4135	4872	Kurth	NNP	NNP	YES
4136	4874	incident	NN	NN	YES
4137	4875	commander	NN	NN	YES
4138	4876	on	IN	IN	YES
4139	4877	the	DT	DT	YES
4140	4878	fire	NN	NN	YES
4141	4880	said	VBD	VBD	YES
4142	4881	during	IN	IN	YES
4143	4882	a	DT	DT	YES
4144	4883	press	NN	NN	YES
4145	4884	conference	NN	NN	YES
4146	4885	Tuesday	NNP	NNP	YES
4147	4888	Little	JJ	JJ	YES
4148	4889	by	IN	IN	YES
4149	4890	little	JJ	JJ	YES
4150	4894	allowed	VBN	VBN	YES
4151	4895	our	PRP$	PRP$	YES
4152	4896	freedom	NN	NN	YES
4153	4897	to	TO	TO	YES
4154	4898	slip	VB	VB	YES
4155	4899	away	RB	RB	YES
4156	4902	Mr	NNP	NNP	YES
4157	4903	Paul	NNP	NNP	YES
4158	4904	said	VBD	VBD	YES
4159	4905	during	IN	IN	YES
4160	4906	a	DT	DT	YES
4161	4907	lengthy	JJ	JJ	YES
4162	4908	floor	NN	NN	YES
4163	4909	soliloquy	NN	NN	YES
4164	4911	The	DT	DT	YES
4165	4912	expiration	NN	NN	YES
4166	4913	of	IN	IN	YES
4167	4914	surveillance	NN	NN	YES
4168	4915	authority	NN	NN	YES
4169	4916	demonstrates	VBZ	VBZ	YES
4170	4917	a	DT	DT	YES
4171	4918	profound	JJ	JJ	YES
4172	4919	shift	NN	NN	YES
4173	4920	in	IN	IN	YES
4174	4921	American	JJ	JJ	YES
4175	4922	attitudes	NNS	NNS	YES
4176	4923	since	IN	IN	YES
4177	4924	the	DT	DT	YES
4178	4925	days	NNS	NNS	YES
4179	4926	after	IN	IN	YES
4180	4927	the	DT	DT	YES
4181	4928	Sept	NNP	NNP	YES
4182	4929	11	CD	CD	YES
4183	4931	2001	CD	CD	YES
4184	4933	terrorist	JJ	JJ	YES
4185	4934	attacks	NNS	NNS	YES
4186	4936	when	WRB	WRB	YES
4187	4937	national	JJ	JJ	YES
4188	4938	security	NN	NN	YES
4189	4939	was	VBD	VBD	YES
4190	4943	in	IN	IN	YES
4191	4944	both	DT	DT	YES
4192	4945	parties	NNS	NNS	YES
4193	4947	Fourteen	CD	CD	YES
4194	4948	years	NNS	NNS	YES
4195	4949	after	IN	IN	YES
4196	4950	that	DT	DT	YES
4197	4951	attack	NN	NN	YES
4198	4953	even	RB	RB	YES
4199	4954	as	IN	IN	YES
4200	4955	American	JJ	JJ	YES
4201	4956	conflicts	NNS	NNS	YES
4202	4957	continue	VBP	VBP	YES
4203	4958	abroad	RB	RB	YES
4204	4960	a	DT	DT	YES
4205	4961	swell	NN	NN	YES
4206	4962	of	IN	IN	YES
4207	4963	privacy	NN	NN	YES
4208	4964	concerns	NNS	NNS	YES
4209	4965	stemming	VBG	VBG	YES
4210	4966	from	IN	IN	YES
4211	4967	both	CC	CC	YES
4212	4968	the	DT	DT	YES
4213	4969	vast	JJ	JJ	YES
4214	4970	expansion	NN	NN	YES
4215	4971	of	IN	IN	YES
4216	4972	communication	NN	NN	YES
4217	4973	systems	NNS	NNS	YES
4218	4974	and	CC	CC	YES
4219	4975	an	DT	DT	YES
4220	4976	increasing	VBG	VBG	YES
4221	4977	distrust	NN	NN	YES
4222	4978	of	IN	IN	YES
4223	4979	government	NN	??	NO
4224	4981	use	NN	NN	YES
4225	4982	of	IN	IN	YES
4226	4983	data	NNS	NNS	YES
4227	4984	has	VBZ	VBZ	YES
4228	4985	turned	VBN	VBN	YES
4229	4986	those	DT	DT	YES
4230	4987	concerns	NNS	NNS	YES
4231	4988	on	IN	IN	YES
4232	4989	their	PRP$	PRP$	YES
4233	4990	head	NN	NN	YES
4234	4992	While	IN	IN	YES
4235	4993	it	PRP	PRP	YES
4236	4994	would	MD	MD	YES
4237	4995	represent	VB	VB	YES
4238	4996	a	DT	DT	YES
4239	4997	retrenchment	NN	NN	YES
4240	4998	on	IN	IN	YES
4241	4999	the	DT	DT	YES
4242	5000	part	NN	NN	YES
4243	5001	of	IN	IN	YES
4244	5002	the	DT	DT	YES
4245	5003	government	NN	NN	YES
4246	5005	it	PRP	PRP	YES
4247	5006	does	VBZ	VBZ	YES
4248	5007	not	RB	RB	YES
4249	5008	end	VB	VB	YES
4250	5009	the	DT	DT	YES
4251	5010	argument	NN	NN	YES
4252	5011	over	IN	IN	YES
4253	5012	the	DT	DT	YES
4254	5013	dual	JJ	JJ	YES
4255	5014	imperatives	NNS	NNS	YES
4256	5015	of	IN	IN	YES
4257	5016	security	NN	NN	YES
4258	5017	and	CC	CC	YES
4259	5018	individual	JJ	JJ	YES
4260	5019	liberty	NN	NN	YES
4261	5020	brought	VBD	VBD	YES
4262	5021	to	IN	TO	NO
4263	5022	light	NN	NN	YES
4264	5023	by	IN	IN	YES
4265	5024	Edward	NNP	NNP	YES
4266	5025	J	NNP	NNP	YES
4267	5026	Snowden	NNP	NNP	YES
4268	5028	a	DT	DT	YES
4269	5029	former	JJ	JJ	YES
4270	5030	contractor	NN	NN	YES
4271	5031	for	IN	IN	YES
4272	5032	the	DT	DT	YES
4273	5033	National	NNP	NNP	YES
4274	5034	Security	NNP	NNP	YES
4275	5035	Agency	NNP	NNP	YES
4276	5037	The	DT	DT	YES
4277	5038	expiration	NN	NN	YES
4278	5039	of	IN	IN	YES
4279	5040	three	CD	CD	YES
4280	5041	key	JJ	JJ	YES
4281	5042	provisions	NNS	NNS	YES
4282	5043	of	IN	IN	YES
4283	5044	the	DT	DT	YES
4284	5045	Patriot	NNP	NNP	YES
4285	5046	Act	NNP	NNP	YES
4286	5047	means	VBZ	VBZ	YES
4287	5048	that	DT	IN	NO
4288	5050	for	IN	IN	YES
4289	5051	now	RB	RB	YES
4290	5053	the	DT	DT	YES
4291	5054	NSA	NNP	NNP	YES
4292	5055	will	MD	MD	YES
4293	5056	no	RB	RB	YES
4294	5057	longer	RB	RB	YES
4295	5058	collect	VB	VB	YES
4296	5059	newly	RB	RB	YES
4297	5060	created	VBN	VBN	YES
4298	5061	logs	NNS	NNS	YES
4299	5062	of	IN	IN	YES
4300	5063	Americans	JJ	NNPS	NO
4301	5064	phone	NN	NN	YES
4302	5065	calls	NNS	NNS	YES
4303	5066	in	IN	IN	YES
4304	5067	bulk	NN	NN	YES
4305	5069	It	PRP	PRP	YES
4306	5070	also	RB	RB	YES
4307	5071	means	VBZ	VBZ	YES
4308	5072	that	IN	IN	YES
4309	5073	the	DT	DT	YES
4310	5074	FBI	NNP	NNP	YES
4311	5077	invoke	VB	VB	YES
4312	5078	the	DT	DT	YES
4313	5079	Patriot	NNP	NNP	YES
4314	5080	Act	NNP	NNP	YES
4315	5081	to	TO	TO	YES
4316	5082	obtain	VB	VB	YES
4317	5084	for	IN	IN	YES
4318	5085	new	JJ	JJ	YES
4319	5086	investigations	NNS	NNS	YES
4320	5088	wiretap	NN	NN	YES
4321	5089	orders	NNS	NNS	YES
4322	5090	that	WDT	WDT	YES
4323	5091	follow	VBP	VBP	YES
4324	5092	a	DT	DT	YES
4325	5093	suspect	NN	NN	YES
4326	5094	who	WP	WP	YES
4327	5095	changes	VBZ	VBZ	YES
4328	5096	phones	NNS	NNS	YES
4329	5098	wiretap	NN	NN	YES
4330	5099	orders	NNS	NNS	YES
4331	5100	for	IN	IN	YES
4332	5101	a	DT	DT	YES
4333	5103	lone	JJ	JJ	YES
4334	5104	wolf	NN	NN	YES
4335	5106	terrorism	NN	NN	YES
4336	5107	suspect	VBP	NN	NO
4337	5108	not	RB	RB	YES
4338	5109	linked	VBN	VBN	YES
4339	5110	to	IN	TO	NO
4340	5111	a	DT	DT	YES
4341	5112	group	NN	NN	YES
4342	5114	or	CC	CC	YES
4343	5115	court	NN	NN	YES
4344	5116	orders	NNS	NNS	YES
4345	5117	to	TO	TO	YES
4346	5118	obtain	VB	VB	YES
4347	5119	business	NN	NN	YES
4348	5120	records	NNS	NNS	YES
4349	5121	relevant	JJ	JJ	YES
4350	5122	to	IN	TO	NO
4351	5123	an	DT	DT	YES
4352	5124	investigation	NN	NN	YES
4353	5126	The	DT	DT	YES
4354	5127	Food	NNP	NNP	YES
4355	5128	and	CC	CC	YES
4356	5129	Drug	NNP	NNP	YES
4357	5130	Administration	NNP	NNP	YES
4358	5131	on	IN	IN	YES
4359	5132	Tuesday	NNP	NNP	YES
4360	5133	ordered	VBD	VBD	YES
4361	5134	food	NN	NN	YES
4362	5135	companies	NNS	NNS	YES
4363	5136	to	TO	TO	YES
4364	5137	phase	VB	VB	YES
4365	5138	out	RP	RP	YES
4366	5139	artificial	JJ	JJ	YES
4367	5140	trans	NNS	JJ	NO
4368	5141	fats	NNS	NNS	YES
4369	5143	calling	VBG	VBG	YES
4370	5144	them	PRP	PRP	YES
4371	5145	a	DT	DT	YES
4372	5146	threat	NN	NN	YES
4373	5147	to	IN	TO	NO
4374	5148	public	JJ	JJ	YES
4375	5149	health	NN	NN	YES
4376	5151	Consumers	NNS	NNS	YES
4377	5152	are	VBP	VBP	YES
4378	5153	nt	RB	RB	YES
4379	5154	likely	JJ	JJ	YES
4380	5155	to	TO	TO	YES
4381	5156	notice	VB	VB	YES
4382	5157	much	RB	??	NO
4383	5158	of	IN	IN	YES
4384	5159	a	DT	DT	YES
4385	5160	difference	NN	NN	YES
4386	5161	in	IN	IN	YES
4387	5162	their	PRP$	PRP$	YES
4388	5163	favorite	JJ	JJ	YES
4389	5164	foods	NNS	NNS	YES
4390	5166	but	CC	CC	YES
4391	5167	the	DT	DT	YES
4392	5168	administration	NN	NN	YES
4393	5169	says	VBZ	VBZ	YES
4394	5170	the	DT	DT	YES
4395	5171	move	NN	NN	YES
4396	5172	will	MD	MD	YES
4397	5173	reduce	VB	VB	YES
4398	5174	coronary	JJ	JJ	YES
4399	5175	heart	NN	NN	YES
4400	5176	disease	NN	NN	YES
4401	5177	and	CC	CC	YES
4402	5178	prevent	VB	VB	YES
4403	5179	thousands	NNS	NNS	YES
4404	5180	of	IN	IN	YES
4405	5181	fatal	JJ	JJ	YES
4406	5182	heart	NN	NN	YES
4407	5183	attacks	VBZ	NNS	NO
4408	5184	every	DT	DT	YES
4409	5185	year	NN	NN	YES
4410	5187	Scientists	NNS	NNS	YES
4411	5188	say	VBP	VBP	YES
4412	5189	there	EX	EX	YES
4413	5190	are	VBP	VBP	YES
4414	5191	no	DT	DT	YES
4415	5192	health	NN	NN	YES
4416	5193	benefits	NNS	NNS	YES
4417	5194	to	IN	TO	NO
4418	5195	the	DT	DT	YES
4419	5196	fats	NNS	NNS	YES
4420	5198	which	WDT	WDT	YES
4421	5199	are	VBP	VBP	YES
4422	5200	used	VBN	VBN	YES
4423	5201	in	IN	IN	YES
4424	5202	processing	NN	VBG	NO
4425	5203	food	NN	NN	YES
4426	5204	and	CC	CC	YES
4427	5205	in	IN	IN	YES
4428	5206	restaurants	NNS	NNS	YES
4429	5208	usually	RB	RB	YES
4430	5209	to	TO	TO	YES
4431	5210	improve	VB	VB	YES
4432	5211	texture	NN	NN	YES
4433	5213	shelf	NN	NN	YES
4434	5214	life	NN	NN	YES
4435	5215	or	CC	CC	YES
4436	5216	flavor	NN	NN	YES
4437	5218	They	PRP	PRP	YES
4438	5219	can	MD	MD	YES
4439	5220	raise	VB	VB	YES
4440	5221	levels	NNS	NNS	YES
4441	5222	of	IN	IN	YES
4442	5224	bad	JJ	JJ	YES
4443	5226	cholesterol	NN	NN	YES
4444	5227	and	CC	CC	YES
4445	5228	lower	VB	VBP	NO
4446	5230	good	JJ	JJ	YES
4447	5232	cholesterol	NN	NN	YES
4448	5234	increasing	VBG	VBG	YES
4449	5235	the	DT	DT	YES
4450	5236	risk	NN	NN	YES
4451	5237	of	IN	IN	YES
4452	5238	heart	NN	NN	YES
4453	5239	disease	NN	NN	YES
4454	5241	the	DT	DT	YES
4455	5242	leading	VBG	VBG	YES
4456	5243	cause	NN	NN	YES
4457	5244	of	IN	IN	YES
4458	5245	death	NN	NN	YES
4459	5246	in	IN	IN	YES
4460	5247	the	DT	DT	YES
4461	5248	United	NNP	NNP	YES
4462	5249	States	NNP	NNP	YES
4463	5251	The	DT	DT	YES
4464	5252	fats	NNS	NNS	YES
4465	5253	are	VBP	VBP	YES
4466	5254	created	VBN	VBN	YES
4467	5255	when	WRB	WRB	YES
4468	5256	hydrogen	NN	NN	YES
4469	5257	is	VBZ	VBZ	YES
4470	5258	added	VBN	VBN	YES
4471	5259	to	IN	TO	NO
4472	5260	vegetable	NN	NN	YES
4473	5261	oil	NN	NN	YES
4474	5262	to	TO	TO	YES
4475	5263	make	VB	VB	YES
4476	5264	it	PRP	PRP	YES
4477	5265	more	RBR	RBR	YES
4478	5266	solid	JJ	JJ	YES
4479	5268	which	WDT	WDT	YES
4480	5269	is	VBZ	VBZ	YES
4481	5270	why	WRB	WRB	YES
4482	5271	they	PRP	PRP	YES
4483	5272	are	VBP	VBP	YES
4484	5273	often	RB	RB	YES
4485	5274	called	VBN	VBN	YES
4486	5275	partially	RB	RB	YES
4487	5276	hydrogenated	JJ	JJ	YES
4488	5277	oils	NNS	NNS	YES
4489	5279	Once	IN	RB	NO
4490	5280	a	DT	DT	YES
4491	5281	staple	NN	NN	YES
4492	5282	of	IN	IN	YES
4493	5283	the	DT	DT	YES
4494	5284	American	JJ	JJ	YES
4495	5285	diet	NN	NN	YES
4496	5287	think	VBP	VBP	YES
4497	5288	shortening	NN	NN	YES
4498	5289	and	CC	CC	YES
4499	5290	microwave	NN	NN	YES
4500	5291	popcorn	NN	NN	YES
4501	5293	most	JJS	JJS	YES
4502	5294	artificial	JJ	JJ	YES
4503	5295	trans	NNS	JJ	NO
4504	5296	fats	NNS	NNS	YES
4505	5297	are	VBP	VBP	YES
4506	5298	already	RB	RB	YES
4507	5299	gone	VBN	VBN	YES
4508	5301	The	DT	DT	YES
4509	5302	FDA	NNP	NNP	YES
4510	5303	says	VBZ	VBZ	YES
4511	5304	that	IN	IN	YES
4512	5305	between	IN	IN	YES
4513	5306	2003	CD	CD	YES
4514	5307	and	CC	CC	YES
4515	5308	2012	CD	CD	YES
4516	5310	people	NNS	NNS	YES
4517	5311	ate	VBD	VBD	YES
4518	5312	about	IN	IN	YES
4519	5313	78	CD	CD	YES
4520	5314	percent	NN	NN	YES
4521	5315	less	JJR	JJR	YES
4522	5316	trans	NNS	JJ	NO
4523	5317	fat	JJ	NN	NO
4524	5318	as	IN	IN	YES
4525	5319	food	NN	NN	YES
4526	5320	companies	NNS	NNS	YES
4527	5321	began	VBD	VBD	YES
4528	5322	using	VBG	VBG	YES
4529	5323	other	JJ	JJ	YES
4530	5324	kinds	NNS	NNS	YES
4531	5325	of	IN	IN	YES
4532	5326	oils	NNS	NNS	YES
4533	5327	to	TO	TO	YES
4534	5328	replace	VB	VB	YES
4535	5329	them	PRP	PRP	YES
4536	5331	But	CC	CC	YES
4537	5332	some	DT	DT	YES
4538	5333	foods	NNS	NNS	YES
4539	5334	still	RB	RB	YES
4540	5335	have	VBP	VBP	YES
4541	5336	them	PRP	PRP	YES
4542	5338	and	CC	CC	YES
4543	5339	the	DT	DT	YES
4544	5340	FDA	NNP	NNP	YES
4545	5341	says	VBZ	VBZ	YES
4546	5342	those	DT	DT	YES
4547	5343	trans	NNS	JJ	NO
4548	5344	fats	NNS	NNS	YES
4549	5345	remaining	VBG	VBG	YES
4550	5346	in	IN	IN	YES
4551	5347	the	DT	DT	YES
4552	5348	food	NN	NN	YES
4553	5349	supply	NN	NN	YES
4554	5350	are	VBP	VBP	YES
4555	5351	a	DT	DT	YES
4556	5352	health	NN	NN	YES
4557	5353	concern	NN	NN	YES
4558	5355	In	IN	IN	YES
4559	5356	a	DT	DT	YES
4560	5357	day	NN	NN	YES
4561	5358	of	IN	IN	YES
4562	5359	protests	NNS	NNS	YES
4563	5360	in	IN	IN	YES
4564	5361	Egypt	NNP	NNP	YES
4565	5363	hundreds	NNS	NNS	YES
4566	5364	of	IN	IN	YES
4567	5365	thousands	NNS	NNS	YES
4568	5366	of	IN	IN	YES
4569	5367	people	NNS	NNS	YES
4570	5368	marched	VBD	VBD	YES
4571	5369	in	IN	IN	YES
4572	5370	the	DT	DT	YES
4573	5371	streets	NNS	NNS	YES
4574	5372	on	IN	IN	YES
4575	5373	January	NNP	NNP	YES
4576	5374	25th	NN	??	NO
4577	5375	facing	VBG	VBG	YES
4578	5376	down	RP	RP	YES
4579	5377	riot	NN	NN	YES
4580	5378	police	NNS	NN	NO
4581	5380	water	NN	NN	YES
4582	5381	cannons	NNS	NNS	YES
4583	5383	baton	NN	NN	YES
4584	5384	charges	NNS	NNS	YES
4585	5385	and	CC	CC	YES
4586	5386	tear	JJ	NN	NO
4587	5387	gas	NN	NN	YES
4588	5389	The	DT	DT	YES
4589	5390	people	NNS	NNS	YES
4590	5391	are	VBP	VBP	YES
4591	5392	chanting	VBG	VBG	YES
4592	5393	for	IN	IN	YES
4593	5394	freedom	NN	NN	YES
4594	5395	and	CC	CC	YES
4595	5396	an	DT	DT	YES
4596	5397	end	NN	NN	YES
4597	5398	to	IN	TO	NO
4598	5399	the	DT	DT	YES
